t Grid_power Battery_power Battery_SOC Load_power 
2.220833333333333 2.707237126864547 -0.7722897857121206 0.8702493110107389 -1.9349473411524265 
2.2215277777777778 2.7324625745678697 -0.767494773602218 0.8705067409393097 -1.9649678009656517 
2.2222222222222223 2.7605063146778415 -0.7624766177134765 0.8707625725305104 -1.9980296969643647 
2.222916666666667 2.7911328739785533 -0.7570471406728578 0.8710167314030816 -2.0340857333056954 
2.223611111111111 2.8245697787608504 -0.7514854142150649 0.8712690804499725 -2.0730843645457853 
2.2243055555555555 2.8602666844863536 -0.7452967931751355 0.8715195755880443 -2.114969891311218 
2.225 2.898614082711619 -0.7389315197527088 0.871768007852436 -2.1596825629589103 
2.2256944444444446 2.939030077359035 -0.7318713903121057 0.8720143183590203 -2.2071586870469293 
2.2263888888888888 2.9817925152175246 -0.7244617697909477 0.8722582754891244 -2.257330745426577 
2.2270833333333333 3.0265587381520125 -0.7164312213962815 0.8724997627457214 -2.310127516755731 
2.227777777777778 3.073231600858555 -0.7077573956381112 0.8727385731528534 -2.365474205220444 
2.2284722222222224 3.1218317204966324 -0.6985391452529272 0.8729744922847328 -2.423292575243705 
2.2291666666666665 3.1720382427577927 -0.6885371508099959 0.8732073386664838 -2.483501091947797 
2.229861111111111 3.223791132010542 -0.6777760648825477 0.8734368510500872 -2.5460150671279944 
2.2305555555555556 3.277075031943655 -0.6663282214578842 0.8736627764050481 -2.6107468104857707 
2.23125 3.331693090855879 -0.6540873049953336 0.8738848858122007 -2.6776057858605453 
2.2319444444444443 3.3874324592200065 -0.640933687029937 0.8741029149138658 -2.7464987721900695 
2.232638888888889 3.4441024416858346 -0.6267724127635559 0.8743165594762092 -2.817330028922279 
2.2333333333333334 3.5016866540676825 -0.6116851884742727 0.8745254836137971 -2.89000146559341 
2.234027777777778 3.5600421077667765 -0.5956292924877087 0.8747293786766218 -2.9644128152790676 
2.234722222222222 3.619029163076699 -0.5785673514560027 0.8749279217741177 -3.0404618116206965 
2.2354166666666666 3.678511741931659 -0.5604673728103521 0.8751207775579364 -3.118044369121307 
2.236111111111111 3.7383575302357572 -0.5413027638357493 0.8753076000155399 -3.197054766400008 
2.2368055555555557 3.7984381695917753 -0.5210523375025359 0.8754880342701518 -3.2773858320892395 
2.2375 3.858629438286012 -0.49970030523011333 0.8756617183826526 -3.3589291330558986 
2.2381944444444444 3.918811421415652 -0.4772362567957966 0.8758282851510627 -3.4415751646198554 
2.238888888888889 3.978868670077779 -0.45365512763405796 0.875987363903328 -3.525213542443721 
2.2395833333333335 4.038690349564414 -0.4289571538007291 0.876138582279206 -3.6097331957636842 
2.2402777777777776 4.098170376529463 -0.4031478149021382 0.8762815679971396 -3.6950225616273245 
2.240972222222222 4.157207545114725 -0.37623776531002 0.8764159506021071 -3.780969779804705 
2.2416666666666667 4.215705642038008 -0.3482427540002565 0.8765413631905438 -3.8674628880377524 
2.2423611111111112 4.273573550658323 -0.31918353336801664 0.8766574441085438 -3.9543900172903066 
2.2430555555555554 4.330756545753367 -0.2891169590891674 0.8767638386196666 -4.0416395866642 
